************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*     1024 *      1024 *         0 * 6.3144175 *
*     1025 *      1025 * 9.2200576 *         0 *
*     1026 *      1026 * 5.2201176 *         0 *
*     1027 *      1027 * 1.1393074 * 2.4608341 *
*     1028 *      1028 * 3.4801435 *         0 *
*     1029 *      1029 * 3.4501438 *         0 *
*     1030 *      1030 * 8.7400654 *         0 *
*     1031 *      1031 *         0 * 7.0800898 *
*     1032 *      1032 *         0 *         0 *
*     1033 *      1033 * 6.2001030 *         0 *
*     1034 *      1034 * 4.7701240 *         0 *
*     1035 *      1035 * 3.5501423 *         0 *
*     1036 *      1036 * 10.480039 *         0 *
*     1037 *      1037 *         0 *         0 *
*     1038 *      1038 * 9.8337137 * 0.2663311 *
*     1039 *      1039 * 2.1342575 * 5.2858269 *
*     1040 *      1040 *         0 *         0 *
*     1041 *      1041 * 2.2677579 * 2.4185583 *
*     1042 *      1042 * 6.9700913 *         0 *
*     1043 *      1043 * 3.6501408 *         0 *
*     1044 *      1044 *         0 *  10.42004 *
*     1045 *      1045 *         0 *         0 *
*     1046 *      1046 * 6.0301054 *         0 *
*     1047 *      1047 * 6.5786579 *         0 *
*     1048 *      1048 * 1.6001715 *         0 *
*     1049 *      1049 * 6.3301010 *         0 *
*     1050 *      1050 * 6.3252965 *         0 *
*     1051 *      1051 * 5.8366543 *         0 *
*     1052 *      1052 * 0.9201816 *         0 *
*     1053 *      1053 * 3.8805972 *         0 *
*     1054 *      1054 *         0 * 6.4600991 *
*     1055 *      1055 * 8.4138334 *         0 *
*     1056 *      1056 *         0 *         0 *
*     1057 *      1057 * 8.0600752 *         0 *
*     1058 *      1058 * 2.1101638 *         0 *
*     1059 *      1059 *         0 * 9.9928365 *
*     1060 *      1060 *         0 * 7.5624986 *
*     1061 *      1061 * 6.2901015 *         0 *
*     1062 *      1062 * 5.2206094 *         0 *
*     1063 *      1063 * 11.970016 *         0 *
*     1064 *      1064 *         0 * 5.5101132 *
*     1065 *      1065 * 2.7020796 *         0 *
*     1066 *      1066 *         0 *         0 *
*     1067 *      1067 * 0.6740898 *         0 *
*     1068 *      1068 *         0 *         0 *
*     1069 *      1069 * 4.5601274 *         0 *
*     1070 *      1070 * 2.2701613 *         0 *
*     1071 *      1071 * 1.7001700 *         0 *
*     1072 *      1072 *         0 * 5.0580990 *
*     1073 *      1073 * 9.3804173 * 0.1227367 *
*     1074 *      1074 *         0 * 5.7413200 *
*     1075 *      1075 * 2.5221159 * 2.5400756 *
*     1076 *      1076 *         0 *         0 *
*     1077 *      1077 * 4.7718195 * 0.9813704 *
*     1078 *      1078 *         0 * 5.0501201 *
*     1079 *      1079 *         0 *         0 *
*     1080 *      1080 *         0 *         0 *
*     1081 *      1081 * 1.7201696 *         0 *
*     1082 *      1082 * 2.1837004 *         0 *
*     1083 *      1083 * 5.9022562 *         0 *
*     1084 *      1084 * 4.8131406 *         0 *
*     1085 *      1085 *         0 * 2.7461185 *
*     1086 *      1086 * 4.1503961 * 4.4496712 *
*     1087 *      1087 * 5.2201176 *         0 *
*     1088 *      1088 * 5.3001162 *         0 *
*     1089 *      1089 * 0.2827874 * 3.9489235 *
*     1090 *      1090 * 2.0801643 *         0 *
*     1091 *      1091 *         0 * 9.7828415 *
*     1092 *      1092 * 6.4700986 *         0 *
*     1093 *      1093 *         0 *         0 *
*     1094 *      1094 *         0 *         0 *
*     1095 *      1095 * 2.9201518 *         0 *
*     1096 *      1096 *         0 *         0 *
*     1097 *      1097 * 5.5801123 *         0 *
*     1098 *      1098 * 8.1840146 *         0 *
*     1099 *      1099 * 5.8101088 *         0 *
*     1100 *      1100 * 2.0901640 *         0 *
*     1101 *      1101 *         0 * 5.7026998 *
*     1102 *      1102 * 6.3801001 *         0 *
*     1103 *      1103 *         0 * 8.2800722 *
*     1104 *      1104 *         0 *         0 *
*     1105 *      1105 * 5.8430394 *         0 *
*     1106 *      1106 * 1.6201711 *         0 *
*     1107 *      1107 * 4.0721939 *         0 *
*     1108 *      1108 * 3.6265459 * 1.1935775 *
*     1109 *      1109 *         0 * 8.1234769 *
*     1110 *      1110 *         0 *         0 *
*     1111 *      1111 * 7.7307124 *         0 *
*     1112 *      1112 *         0 *         0 *
*     1113 *      1113 *         0 * 1.5517531 *
*     1114 *      1114 * 10.000045 *         0 *
*     1115 *      1115 * 1.9227752 * 0.7848276 *
*     1116 *      1116 *         0 * 8.6300664 *
*     1117 *      1117 * 5.2401171 *         0 *
*     1118 *      1118 * 4.6601259 *         0 *
*     1119 *      1119 * 6.1162583 *         0 *
*     1120 *      1120 * 10.170043 *         0 *
*     1121 *      1121 *         0 * 3.4537279 *
*     1122 *      1122 *         0 * 1.7595254 *
*     1123 *      1123 * 5.2501368 * 2.2676241 *
*     1124 *      1124 * 6.5200981 *         0 *
*     1125 *      1125 * 3.0200228 *         0 *
*     1126 *      1126 * 8.4900683 *         0 *
*     1127 *      1127 * 6.3601005 *         0 *
*     1128 *      1128 * 7.0300903 *         0 *
*     1129 *      1129 * 3.4701435 *         0 *
*     1130 *      1130 * 4.4189757 *         0 *
*     1131 *      1131 * 3.5611797 *         0 *
*     1132 *      1132 * 2.6905475 * 3.5095554 *
*     1133 *      1133 * 6.5900971 *         0 *
*     1134 *      1134 * 4.5801269 *         0 *
*     1135 *      1135 *         0 * 10.290042 *
*     1136 *      1136 * 2.6201562 *         0 *
*     1137 *      1137 * 2.6650955 *         0 *
*     1138 *      1138 * 4.9370503 *         0 *
*     1139 *      1139 * 4.4801284 *         0 *
*     1140 *      1140 *         0 *         0 *
*     1141 *      1141 * 0.0062053 * 6.4519890 *
*     1142 *      1142 * 2.0301650 *         0 *
*     1143 *      1143 * 6.6100966 *         0 *
*     1144 *      1144 * 2.1701630 *         0 *
*     1145 *      1145 * 4.1437875 * 3.0763003 *
*     1146 *      1146 * 7.3100864 *         0 *
*     1147 *      1147 * 3.7801389 *         0 *
*     1148 *      1148 * 8.6934429 * 0.4266166 *
*     1149 *      1149 *         0 *         0 *
*     1150 *      1150 * 5.9816602 * 2.6746397 *
*     1151 *      1151 * 2.7501543 *         0 *
*     1152 *      1152 * 0.0630290 * 3.2371171 *
*     1153 *      1153 * 1.5401723 *         0 *
*     1154 *      1154 * 6.0201054 *         0 *
*     1155 *      1155 *         0 *         0 *
*     1156 *      1156 * 4.6339029 *         0 *
*     1157 *      1157 * 7.0000908 *         0 *
*     1158 *      1158 * 7.7071694 *         0 *
*     1159 *      1159 * 4.1201337 *         0 *
*     1160 *      1160 *         0 * 4.9901210 *
*     1161 *      1161 *         0 * 10.910032 *
*     1162 *      1162 * 1.3774005 *         0 *
*     1163 *      1163 * 4.2301323 *         0 *
*     1164 *      1164 * 7.8727515 *         0 *
*     1165 *      1165 * 2.0601645 *         0 *
*     1166 *      1166 * 5.9909430 *         0 *
*     1167 *      1167 * 7.4802119 *         0 *
*     1168 *      1168 *         0 * 7.1000893 *
*     1169 *      1169 * 3.0881628 * 4.9519128 *
*     1170 *      1170 *         0 *         0 *
*     1171 *      1171 *         0 * 6.9800913 *
*     1172 *      1172 * 2.7873146 * 2.0639265 *
*     1173 *      1173 * 3.6232770 * 4.5767961 *
*     1174 *      1174 * 8.9123796 *         0 *
*     1175 *      1175 *         0 * 5.5701123 *
*     1176 *      1176 * 7.0300903 *         0 *
*     1177 *      1177 * 1.7301695 *         0 *
*     1178 *      1178 * 9.2500576 *         0 *
*     1179 *      1179 *         0 *         0 *
*     1180 *      1180 * 10.730035 *         0 *
*     1181 *      1181 * 0.2974842 * 6.4926099 *
*     1182 *      1182 * 1.7052376 *         0 *
*     1183 *      1183 * 0.0390132 *         0 *
*     1184 *      1184 *         0 * 5.9501064 *
*     1185 *      1185 *         0 * 8.6300664 *
*     1186 *      1186 * 3.6201413 *         0 *
*     1187 *      1187 * 5.8901074 *         0 *
*     1188 *      1188 * 8.6599915 *         0 *
*     1189 *      1189 *         0 * 4.6304494 *
*     1190 *      1190 * 2.7701540 *         0 *
*     1191 *      1191 *         0 *         0 *
*     1192 *      1192 *         0 * 5.5087382 *
*     1193 *      1193 * 0.4456676 * 3.2544724 *
*     1194 *      1194 * 2.8101535 *         0 *
*     1195 *      1195 * 2.9901508 *         0 *
*     1196 *      1196 * 6.6400961 *         0 *
*     1197 *      1197 * 5.9674459 *         0 *
*     1198 *      1198 * 9.2339449 * 0.8539785 *
*     1199 *      1199 * 6.5218090 * 4.1432965 *
*     1200 *      1200 *         0 * 6.4079957 *
*     1201 *      1201 * 2.6201562 *         0 *
*     1202 *      1202 *         0 *         0 *
*     1203 *      1203 * 5.5558666 * 2.2842119 *
*     1204 *      1204 * 1.8001684 *         0 *
*     1205 *      1205 * 6.9900913 *         0 *
*     1206 *      1206 * 5.5701123 *         0 *
*     1207 *      1207 *         0 * 3.5401425 *
*     1208 *      1208 * 0.6339525 * 5.7024551 *
*     1209 *      1209 * 5.1294567 * 1.3938726 *
*     1210 *      1210 *         0 * 2.0705927 *
*     1211 *      1211 * 3.7376020 * 6.3755128 *
*     1212 *      1212 *         0 *         0 *
*     1213 *      1213 *         0 * 3.7171648 *
*     1214 *      1214 * 7.7500795 *         0 *
*     1215 *      1215 * 5.4701137 *         0 *
*     1216 *      1216 * 0.0091309 *         0 *
*     1217 *      1217 * 1.5884240 * 3.9316887 *
*     1218 *      1218 *         0 *         0 *
*     1219 *      1219 *         0 * 7.7800791 *
*     1220 *      1220 * 8.6306002 *         0 *
*     1221 *      1221 *         0 *         0 *
*     1222 *      1222 *         0 *         0 *
*     1223 *      1223 * 5.0101206 *         0 *
*     1224 *      1224 *         0 * 8.5800673 *
*     1225 *      1225 * 7.5500825 *         0 *
*     1226 *      1226 * 6.5300981 *         0 *
*     1227 *      1227 *         0 *         0 *
*     1228 *      1228 *         0 *         0 *
*     1229 *      1229 *         0 * 5.8629029 *
*     1230 *      1230 *         0 *         0 *
*     1231 *      1231 * 6.9870167 *         0 *
*     1232 *      1232 * 2.0343840 *         0 *
*     1233 *      1233 * 0.4436709 * 0.2162533 *
*     1234 *      1234 * 0.6629370 * 6.0193140 *
*     1235 *      1235 *         0 *         0 *
*     1236 *      1236 *         0 *         0 *
*     1237 *      1237 * 8.8700634 *         0 *
*     1238 *      1238 * 0.9081353 * 3.0690464 *
*     1239 *      1239 * 4.1801328 *         0 *
*     1240 *      1240 *         0 * 4.3001313 *
*     1241 *      1241 *         0 *         0 *
*     1242 *      1242 *         0 *         0 *
*     1243 *      1243 * 0.5108407 * 3.6437775 *
*     1244 *      1244 * 4.3093850 *         0 *
*     1245 *      1245 *         0 * 10.610555 *
*     1246 *      1246 * 5.9301069 *         0 *
*     1247 *      1247 *         0 * 8.2702419 *
*     1248 *      1248 * 9.7400498 *         0 *
*     1249 *      1249 *         0 *         0 *
*     1250 *      1250 * 2.1801628 *         0 *
*     1251 *      1251 * 7.8153372 *         0 *
*     1252 *      1252 *         0 * 9.0573622 *
*     1253 *      1253 * 8.1900732 *         0 *
*     1254 *      1254 * 9.3900556 *         0 *
*     1255 *      1255 *         0 *         0 *
*     1256 *      1256 *         0 * 5.3401157 *
*     1257 *      1257 * 4.5101279 *         0 *
*     1258 *      1258 * 10.750132 * 1.0798860 *
*     1259 *      1259 *         0 *         0 *
*     1260 *      1260 *         0 *         0 *
*     1261 *      1261 * 9.7200507 *         0 *
*     1262 *      1262 * 10.340041 *         0 *
*     1263 *      1263 * 5.1401186 *         0 *
*     1264 *      1264 * 0.2640060 * 3.2261372 *
*     1265 *      1265 * 1.4649679 * 5.0651301 *
*     1266 *      1266 *         0 *         0 *
*     1267 *      1267 *  4.098585 * 1.4001517 *
*     1268 *      1268 * 4.3201308 *         0 *
*     1269 *      1269 * 4.9101220 *         0 *
*     1270 *      1270 * 6.9900913 *         0 *
*     1271 *      1271 * 4.9701210 *         0 *
*     1272 *      1272 * 4.4801284 *         0 *
*     1273 *      1273 * 9.1500585 *         0 *
*     1274 *      1274 * 7.4400844 *         0 *
*     1275 *      1275 *         0 * 3.8801374 *
*     1276 *      1276 *         0 * 6.7818874 *
*     1277 *      1277 * 9.1800585 *         0 *
*     1278 *      1278 * 5.9877599 *         0 *
*     1279 *      1279 *         0 *         0 *
*     1280 *      1280 *  3.640743 * 2.7193575 *
*     1281 *      1281 * 4.0501350 *         0 *
*     1282 *      1282 *         0 * 6.0101059 *
*     1283 *      1283 * 9.0100605 *         0 *
*     1284 *      1284 * 5.6901103 *         0 *
*     1285 *      1285 * 7.5590397 *         0 *
*     1286 *      1286 * 6.8600932 *         0 *
*     1287 *      1287 *         0 *         0 *
*     1288 *      1288 * 0.1548741 * 4.7430330 *
*     1289 *      1289 * 1.8001684 *         0 *
*     1290 *      1290 * 9.1663133 *         0 *
*     1291 *      1291 * 3.6874686 *         0 *
*     1292 *      1292 *         0 *         0 *
*     1293 *      1293 * 3.3740432 *         0 *
*     1294 *      1294 *         0 *         0 *
*     1295 *      1295 *         0 *         0 *
*     1296 *      1296 * 6.5100981 *         0 *
*     1297 *      1297 *         0 * 10.150043 *
*     1298 *      1298 *         0 *         0 *
*     1299 *      1299 *         0 *         0 *
*     1300 *      1300 *         0 *         0 *
*     1301 *      1301 * 0.9801807 *         0 *
*     1302 *      1302 * 1.2592929 * 4.2119115 *
*     1303 *      1303 * 3.1501484 *         0 *
*     1304 *      1304 * 1.8155751 *         0 *
*     1305 *      1305 * 2.8545889 *         0 *
*     1306 *      1306 * 5.0001206 *         0 *
*     1307 *      1307 *         0 * 9.5600527 *
*     1308 *      1308 *         0 * 10.455659 *
*     1309 *      1309 * 6.7300952 *         0 *
*     1310 *      1310 * 8.4851346 *         0 *
*     1311 *      1311 * 9.2800566 *         0 *
*     1312 *      1312 * 6.1601035 *         0 *
*     1313 *      1313 * 4.9101220 *         0 *
*     1314 *      1314 * 6.5300981 *         0 *
*     1315 *      1315 *         0 * 5.2818653 *
*     1316 *      1316 *         0 * 6.3701005 *
*     1317 *      1317 * 4.9579720 *         0 *
*     1318 *      1318 * 3.6259210 *         0 *
*     1319 *      1319 * 4.2629323 *         0 *
*     1320 *      1320 *         0 *         0 *
*     1321 *      1321 * 6.2485289 *         0 *
*     1322 *      1322 * 4.1701333 *         0 *
*     1323 *      1323 *         0 *         0 *
*     1324 *      1324 * 5.0601201 *         0 *
*     1325 *      1325 * 0.3601899 *         0 *
*     1326 *      1326 *         0 * 7.4882997 *
*     1327 *      1327 *         0 *         0 *
*     1328 *      1328 * 7.1400888 *         0 *
*     1329 *      1329 * 7.7600795 *         0 *
*     1330 *      1330 * 7.7500795 *         0 *
*     1331 *      1331 *         0 *         0 *
*     1332 *      1332 * 3.2001477 *         0 *
*     1333 *      1333 * 4.6523043 * 3.6413859 *
*     1334 *      1334 *         0 * 9.3300566 *
*     1335 *      1335 *         0 *         0 *
*     1336 *      1336 * 7.1700883 *         0 *
*     1337 *      1337 *         0 * 2.0095203 *
*     1338 *      1338 * 11.441810 *         0 *
*     1339 *      1339 *         0 *         0 *
*     1340 *      1340 * 5.7901088 *         0 *
*     1341 *      1341 *         0 * 8.5900673 *
*     1342 *      1342 *         0 * 6.7600947 *
*     1343 *      1343 * 3.0701496 *         0 *
*     1344 *      1344 * 3.8518882 *  3.068204 *
*     1345 *      1345 * 2.0702451 * 7.6400706 *
*     1346 *      1346 * 2.0603109 *         0 *
*     1347 *      1347 *         0 *         0 *
*     1348 *      1348 * 3.0001506 *         0 *
*     1349 *      1349 *         0 * 4.5101279 *
*     1350 *      1350 *         0 * 5.8163053 *
*     1351 *      1351 * 4.6110938 *         0 *
*     1352 *      1352 * 2.9701511 *         0 *
*     1353 *      1353 * 7.2200878 *         0 *
*     1354 *      1354 * 4.6601259 *         0 *
*     1355 *      1355 * 1.9801657 *         0 *
*     1356 *      1356 * 4.1901328 *         0 *
*     1357 *      1357 *         0 *         0 *
*     1358 *      1358 * 3.6201413 *         0 *
*     1359 *      1359 * 0.2023407 *         0 *
*     1360 *      1360 * 5.7601093 *         0 *
*     1361 *      1361 * 6.4400991 *         0 *
*     1362 *      1362 *         0 *         0 *
*     1363 *      1363 * 0.3185806 * 10.401454 *
*     1364 *      1364 * 7.5500825 *         0 *
*     1365 *      1365 *         0 * 8.0371384 *
*     1366 *      1366 * 10.806276 *         0 *
*     1367 *      1367 * 5.7301098 *         0 *
*     1368 *      1368 *         0 * 6.1711046 *
*     1369 *      1369 * 0.1768566 *         0 *
*     1370 *      1370 *         0 *         0 *
*     1371 *      1371 * 8.8787408 *         0 *
*     1372 *      1372 *         0 * 2.9901508 *
*     1373 *      1373 * 6.9086062 * 1.8414581 *
*     1374 *      1374 * 7.6700810 *         0 *
*     1375 *      1375 *         0 *         0 *
*     1376 *      1376 * 2.9401277 *         0 *
*     1377 *      1377 *         0 *         0 *
*     1378 *      1378 *         0 *         0 *
*     1379 *      1379 *         0 * 8.0127521 *
*     1380 *      1380 * 4.8988459 *         0 *
*     1381 *      1381 * 6.7348608 *         0 *
*     1382 *      1382 *         0 * 4.1010404 *
*     1383 *      1383 *         0 * 5.8301084 *
*     1384 *      1384 * 1.1858401 *         0 *
*     1385 *      1385 * 9.9500468 *         0 *
*     1386 *      1386 * 3.3983154 *         0 *
*     1387 *      1387 * 6.3699282 *         0 *
*     1388 *      1388 *         0 *         0 *
*     1389 *      1389 * 8.0600752 *         0 *
*     1390 *      1390 *         0 * 8.3500712 *
*     1391 *      1391 * 8.0894293 *         0 *
*     1392 *      1392 * 5.2096297 *         0 *
*     1393 *      1393 * 4.6701254 *         0 *
*     1394 *      1394 * 5.6401113 *         0 *
*     1395 *      1395 * 3.2610989 *         0 *
*     1396 *      1396 * 2.0110996 *         0 *
*     1397 *      1397 * 4.4601289 *         0 *
*     1398 *      1398 * 2.2163473 *         0 *
*     1399 *      1399 * 0.5401873 *         0 *
*     1400 *      1400 *         0 * 1.9878042 *
*     1401 *      1401 * 5.6301113 *         0 *
*     1402 *      1402 * 1.6013360 * 6.5190427 *
*     1403 *      1403 * 7.5309345 *         0 *
*     1404 *      1404 *         0 * 5.5701123 *
*     1405 *      1405 *         0 * 4.0201355 *
*     1406 *      1406 *         0 *         0 *
*     1407 *      1407 *         0 *         0 *
*     1408 *      1408 *         0 * 6.5300981 *
*     1409 *      1409 *         0 * 4.6901254 *
*     1410 *      1410 * 2.8301530 *         0 *
*     1411 *      1411 *         0 * 2.8609040 *
*     1412 *      1412 *         0 * 4.7701240 *
*     1413 *      1413 *         0 * 4.0101355 *
*     1414 *      1414 * 8.8900625 *         0 *
*     1415 *      1415 * 2.1107875 * 6.4992798 *
*     1416 *      1416 *         0 *         0 *
*     1417 *      1417 * 5.7048673 *         0 *
*     1418 *      1418 * 2.9510254 *         0 *
*     1419 *      1419 *         0 * 12.210013 *
*     1420 *      1420 *  3.740271 * 2.2829857 *
*     1421 *      1421 * 6.7800942 *         0 *
*     1422 *      1422 * 2.6601557 *         0 *
*     1423 *      1423 * 1.4101743 *         0 *
*     1424 *      1424 * 2.4339223 * 1.9462075 *
*     1425 *      1425 * 10.480039 *         0 *
*     1426 *      1426 * 5.9420039 *         0 *
*     1427 *      1427 *         0 * 9.2647729 *
*     1428 *      1428 * 2.9575154 *         0 *
*     1429 *      1429 *         0 * 8.5400683 *
*     1430 *      1430 * 10.082742 *         0 *
*     1431 *      1431 *         0 *         0 *
*     1432 *      1432 *         0 *         0 *
*     1433 *      1433 *         0 * 6.3034091 *
*     1434 *      1434 * 5.4001147 *         0 *
*     1435 *      1435 *         0 *         0 *
*     1436 *      1436 * 8.2964850 *         0 *
*     1437 *      1437 *         0 * 5.9875139 *
*     1438 *      1438 *         0 * 4.4516177 *
*     1439 *      1439 * 6.5300981 *         0 *
*     1440 *      1440 * 8.5400683 *         0 *
*     1441 *      1441 * 4.3001313 *         0 *
*     1442 *      1442 * 4.3801298 *         0 *
*     1443 *      1443 * 7.2917464 *         0 *
*     1444 *      1444 * 3.0201503 *         0 *
*     1445 *      1445 *         0 * 9.3174452 *
*     1446 *      1446 * 3.8901374 *         0 *
*     1447 *      1447 *         0 * 9.1508783 *
*     1448 *      1448 *         0 *         0 *
*     1449 *      1449 *         0 * 9.5429517 *
*     1450 *      1450 * 0.8890390 * 4.1410810 *
*     1451 *      1451 * 10.638123 *         0 *
*     1452 *      1452 * 5.9650462 *         0 *
*     1453 *      1453 * 5.4901132 *         0 *
*     1454 *      1454 *         0 * 10.470039 *
*     1455 *      1455 * 0.4125416 * 5.5375648 *
*     1456 *      1456 * 6.8500932 *         0 *
*     1457 *      1457 *         0 * 6.4712812 *
*     1458 *      1458 *         0 *         0 *
*     1459 *      1459 * 5.6801108 *         0 *
*     1460 *      1460 *         0 * 8.3030814 *
*     1461 *      1461 *         0 *         0 *
*     1462 *      1462 * 3.8068897 * 2.0745877 *
*     1463 *      1463 *         0 *         0 *
*     1464 *      1464 * 3.0593053 *         0 *
*     1465 *      1465 *         0 * 8.6146056 *
*     1466 *      1466 * 3.2932971 *         0 *
*     1467 *      1467 * 7.9600363 *         0 *
*     1468 *      1468 * 5.3701152 *         0 *
*     1469 *      1469 *         0 *         0 *
*     1470 *      1470 *         0 * 6.3678726 *
*     1471 *      1471 * 6.3484301 * 2.6173350 *
*     1472 *      1472 * 5.3788558 *         0 *
*     1473 *      1473 * 4.9801210 *         0 *
*     1474 *      1474 *         0 * 3.9557182 *
*     1475 *      1475 * 4.6901254 *         0 *
*     1476 *      1476 *         0 *         0 *
*     1477 *      1477 * 0.2111139 *         0 *
*     1478 *      1478 *         0 *         0 *
*     1479 *      1479 * 4.9101220 *         0 *
*     1480 *      1480 * 7.4500844 *         0 *
*     1481 *      1481 * 2.6101564 *         0 *
*     1482 *      1482 * 5.4001147 *         0 *
*     1483 *      1483 * 9.0561617 *         0 *
*     1484 *      1484 *         0 *         0 *
*     1485 *      1485 * 2.1501633 *         0 *
*     1486 *      1486 * 6.4600991 *         0 *
*     1487 *      1487 *         0 * 10.203372 *
*     1488 *      1488 * 0.0289833 * 7.5910981 *
*     1489 *      1489 * 5.9201069 *         0 *
*     1490 *      1490 *         0 * 6.0620997 *
*     1491 *      1491 * 2.5701569 *         0 *
*     1492 *      1492 * 6.2047451 * 1.0153427 *
*     1493 *      1493 * 5.9201069 *         0 *
*     1494 *      1494 * 7.2800869 *         0 *
*     1495 *      1495 * 4.2960931 *         0 *
*     1496 *      1496 * 11.193482 *         0 *
*     1497 *      1497 *         0 *         0 *
*     1498 *      1498 *         0 *         0 *
*     1499 *      1499 * 4.9433005 *         0 *
*     1500 *      1500 * 0.8206176 *         0 *
*     1501 *      1501 * 7.7556933 *         0 *
*     1502 *      1502 * 4.7901240 *         0 *
*     1503 *      1503 *         0 *         0 *
*     1504 *      1504 * 3.5392087 * 4.9108606 *
*     1505 *      1505 *         0 *         0 *
*     1506 *      1506 *         0 *         0 *
*     1507 *      1507 * 8.4100703 *         0 *
*     1508 *      1508 *         0 * 7.9072901 *
*     1509 *      1509 * 8.5524456 *         0 *
*     1510 *      1510 * 7.2700869 *         0 *
*     1511 *      1511 * 4.8301235 *         0 *
*     1512 *      1512 * 1.9936727 *         0 *
*     1513 *      1513 *         0 *         0 *
*     1514 *      1514 *         0 * 0.8161343 *
*     1515 *      1515 * 7.5714267 *         0 *
*     1516 *      1516 * 2.5501572 *         0 *
*     1517 *      1517 * 3.4688038 * 2.5613016 *
*     1518 *      1518 * 6.3729432 *         0 *
*     1519 *      1519 * 3.2301472 *         0 *
*     1520 *      1520 * 2.3978574 *         0 *
*     1521 *      1521 *         0 * 5.1784711 *
*     1522 *      1522 * 6.3301010 *         0 *
*     1523 *      1523 * 5.1706073 *         0 *
*     1524 *      1524 *         0 *         0 *
*     1525 *      1525 * 5.9467935 * 1.7032874 *
*     1526 *      1526 * 3.2258797 * 5.8041807 *
*     1527 *      1527 *         0 *         0 *
*     1528 *      1528 * 1.5680832 * 3.1820412 *
*     1529 *      1529 * 9.4000546 *         0 *
*     1530 *      1530 * 5.0801196 *         0 *
*     1531 *      1531 *         0 *         0 *
*     1532 *      1532 * 6.4300996 *         0 *
*     1533 *      1533 * 5.2431005 * 3.0669707 *
*     1534 *      1534 *         0 * 3.9301367 *
*     1535 *      1535 * 9.4800537 *         0 *
*     1536 *      1536 * 7.6355659 *         0 *
*     1537 *      1537 * 0.2100312 * 3.5601078 *
*     1538 *      1538 *         0 *         0 *
*     1539 *      1539 * 9.2300576 *         0 *
*     1540 *      1540 * 2.0401649 *         0 *
*     1541 *      1541 *         0 *         0 *
*     1542 *      1542 *         0 *         0 *
*     1543 *      1543 *         0 * 9.1800440 *
*     1544 *      1544 * 8.3910846 *         0 *
*     1545 *      1545 *         0 * 7.9600766 *
*     1546 *      1546 * 5.0001206 *         0 *
*     1547 *      1547 *         0 * 11.036985 *
*     1548 *      1548 *         0 *         0 *
*     1549 *      1549 *         0 *         0 *
*     1550 *      1550 * 2.5414519 * 5.3259870 *
*     1551 *      1551 *         0 * 3.5670696 *
*     1552 *      1552 * 5.3897423 *         0 *
*     1553 *      1553 * 1.6065816 *         0 *
*     1554 *      1554 *         0 * 8.0499702 *
*     1555 *      1555 * 2.2701613 *         0 *
*     1556 *      1556 *         0 *         0 *
*     1557 *      1557 * 1.6311299 * 0.2171790 *
*     1558 *      1558 * 5.1201191 *         0 *
*     1559 *      1559 * 7.0248072 * 0.6952728 *
*     1560 *      1560 * 3.7401396 *         0 *
*     1561 *      1561 * 7.1331360 *         0 *
*     1562 *      1562 * 6.1601035 *         0 *
*     1563 *      1563 * 10.055207 *         0 *
*     1564 *      1564 *         0 * 7.8800776 *
*     1565 *      1565 * 2.5801569 *         0 *
*     1566 *      1566 * 10.680036 *         0 *
*     1567 *      1567 * 10.880033 *         0 *
*     1568 *      1568 * 5.2101176 *         0 *
*     1569 *      1569 *         0 *         0 *
*     1570 *      1570 *         0 * 6.2101025 *
*     1571 *      1571 * 9.0600605 *         0 *
*     1572 *      1572 * 7.9600766 *         0 *
*     1573 *      1573 * 8.7598271 *         0 *
*     1574 *      1574 *         0 * 8.3495482 *
*     1575 *      1575 * 9.9800468 *         0 *
*     1576 *      1576 *         0 *         0 *
*     1577 *      1577 * 0.2149302 * 2.9117307 *
*     1578 *      1578 *         0 *         0 *
*     1579 *      1579 * 1.4601735 *         0 *
*     1580 *      1580 * 6.8089967 *         0 *
*     1581 *      1581 * 5.8575412 *         0 *
*     1582 *      1582 *         0 * 3.9301367 *
*     1583 *      1583 *         0 *         0 *
*     1584 *      1584 *         0 *         0 *
*     1585 *      1585 * 6.3301010 *         0 *
*     1586 *      1586 * 3.3901447 *         0 *
*     1587 *      1587 *         0 * 5.6641935 *
*     1588 *      1588 *         0 *         0 *
*     1589 *      1589 * 10.892156 *         0 *
*     1590 *      1590 *         0 *         0 *
*     1591 *      1591 *         0 *         0 *
*     1592 *      1592 * 0.0049373 *         0 *
*     1593 *      1593 * 6.7600947 *         0 *
*     1594 *      1594 * 4.7401245 *         0 *
*     1595 *      1595 *         0 * 6.9892490 *
*     1596 *      1596 * 1.3101757 *         0 *
*     1597 *      1597 * 8.6647904 *         0 *
*     1598 *      1598 * 2.1901626 *         0 *
*     1599 *      1599 *         0 * 10.160043 *
*     1600 *      1600 *         0 * 6.9745579 *
*     1601 *      1601 * 5.4501142 *         0 *
*     1602 *      1602 * 8.6177782 *         0 *
*     1603 *      1603 *         0 * 8.3005999 *
*     1604 *      1604 * 4.8201235 *         0 *
*     1605 *      1605 * 6.3501005 *         0 *
*     1606 *      1606 *         0 *         0 *
*     1607 *      1607 * 10.840034 *         0 *
*     1608 *      1608 * 4.1642973 * 5.7757495 *
*     1609 *      1609 * 2.8901523 *         0 *
*     1610 *      1610 *         0 * 6.0901044 *
*     1611 *      1611 * 0.4275591 * 8.4625033 *
