************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*       59 *        59 * 1.5696298 *         0 *
*       60 *        60 * 3.9916076 * 0.3485232 *
*       61 *        61 * 8.8100644 *         0 *
*       62 *        62 * 10.170043 *         0 *
*       63 *        63 * 4.7401245 *         0 *
*       64 *        64 *         0 *         0 *
*       65 *        65 * 6.4679086 *         0 *
*       66 *        66 * 6.2622788 *         0 *
*       67 *        67 * 4.0122224 *         0 *
*       68 *        68 * 5.4501142 *         0 *
*       69 *        69 * 5.9522947 *         0 *
*       70 *        70 *         0 * 6.0364197 *
*       71 *        71 * 5.0101206 *         0 *
*       72 *        72 *         0 * 5.6024389 *
*       73 *        73 * 3.0201503 *         0 *
*       74 *        74 * 8.8400634 *         0 *
*       75 *        75 * 4.7001254 *         0 *
*       76 *        76 * 6.4745053 * 4.1755308 *
*       77 *        77 * 2.4801584 *         0 *
*       78 *        78 *         0 * 6.1870983 *
*       79 *        79 * 6.9400918 *         0 *
*       80 *        80 *         0 * 10.450039 *
*       81 *        81 *         0 *         0 *
*       82 *        82 * 7.9000776 *         0 *
*       83 *        83 * 3.0585500 * 5.2341494 *
*       84 *        84 * 3.0025046 *         0 *
*       85 *        85 * 6.4969677 *         0 *
*       86 *        86 * 4.4301293 *         0 *
*       87 *        87 * 3.8288468 * 5.6375375 *
*       88 *        88 * 4.8272500 *         0 *
*       89 *        89 * 9.2100576 *         0 *
*       90 *        90 * 6.3901001 *         0 *
*       91 *        91 * 6.3462798 *         0 *
*       92 *        92 *         0 * 4.1344180 *
*       93 *        93 *         0 *         0 *
*       94 *        94 * 4.0167959 *         0 *
*       95 *        95 *         0 * 5.8769006 *
*       96 *        96 * 9.4959435 *         0 *
*       97 *        97 * 6.6920249 * 2.5044409 *
*       98 *        98 * 5.9301069 *         0 *
*       99 *        99 * 8.0900747 *         0 *
*      100 *       100 * 7.0383158 *         0 *
*      101 *       101 * 3.7701391 *         0 *
*      102 *       102 * 11.860018 *         0 *
*      103 *       103 * 0.7603107 *         0 *
*      104 *       104 * 7.8800776 *         0 *
*      105 *       105 * 4.5088493 *         0 *
*      106 *       106 *         0 * 2.2718565 *
*      107 *       107 *         0 *         0 *
*      108 *       108 *         0 *         0 *
*      109 *       109 *         0 *         0 *
*      110 *       110 *         0 * 8.4283525 *
*      111 *       111 * 9.9800468 *         0 *
*      112 *       112 * 2.1526642 * 9.0473641 *
*      113 *       113 * 0.3108483 * 7.1792351 *
*      114 *       114 * 4.5501274 *         0 *
*      115 *       115 * 5.0501201 *         0 *
*      116 *       116 * 5.8589042 * 1.0651268 *
*      117 *       117 * 1.0122848 *         0 *
*      118 *       118 *         0 * 8.4811833 *
*      119 *       119 *         0 *         0 *
*      120 *       120 *         0 *         0 *
*      121 *       121 * 6.7995501 *         0 *
*      122 *       122 * 4.1901328 *         0 *
*      123 *       123 *         0 *         0 *
*      124 *       124 * 1.0559684 * 3.0714633 *
*      125 *       125 * 2.4595391 *         0 *
*      126 *       126 * 3.8501379 *         0 *
*      127 *       127 *         0 *         0 *
*      128 *       128 * 9.0744147 *         0 *
*      129 *       129 * 3.0077931 * 2.7223167 *
*      130 *       130 *         0 * 5.9283465 *
*      131 *       131 * 8.1200742 *         0 *
*      132 *       132 * 7.2995758 * 0.5450438 *
*      133 *       133 * 6.5809545 *         0 *
*      134 *       134 * 4.9901210 *         0 *
*      135 *       135 * 3.2362414 * 3.7931056 *
*      136 *       136 *         0 *         0 *
*      137 *       137 * 11.640021 *         0 *
*      138 *       138 *         0 *         0 *
*      139 *       139 *         0 *         0 *
*      140 *       140 * 0.5704827 * 8.3968895 *
*      141 *       141 * 1.2769601 *         0 *
*      142 *       142 *         0 *         0 *
*      143 *       143 * 3.4859352 *         0 *
*      144 *       144 *         0 * 6.2044132 *
*      145 *       145 * 8.9700615 *         0 *
*      146 *       146 * 8.6600664 *         0 *
*      147 *       147 * 6.2237406 *         0 *
*      148 *       148 *  10.64991 *         0 *
*      149 *       149 * 6.8600932 *         0 *
*      150 *       150 *         0 * 3.4050808 *
*      151 *       151 * 3.7701391 *         0 *
*      152 *       152 *         0 * 6.8600932 *
*      153 *       153 *         0 *         0 *
*      154 *       154 * 5.3401157 *         0 *
*      155 *       155 * 2.4251600 *         0 *
*      156 *       156 * 6.7100952 *         0 *
*      157 *       157 *         0 *         0 *
*      158 *       158 *         0 * 8.2500722 *
*      159 *       159 * 6.1225748 *         0 *
*      160 *       160 * 0.8634651 * 6.3886879 *
*      161 *       161 * 8.0000761 *         0 *
*      162 *       162 * 2.9301516 *         0 *
*      163 *       163 * 5.7313455 *         0 *
*      164 *       164 * 6.8000937 *         0 *
*      165 *       165 *         0 * 5.3101162 *
*      166 *       166 * 2.1448127 * 4.7852790 *
*      167 *       167 *  4.710125 *         0 *
*      168 *       168 * 0.3466216 *         0 *
*      169 *       169 * 9.6500517 *         0 *
*      170 *       170 *         0 *         0 *
*      171 *       171 * 7.6600810 *         0 *
*      172 *       172 * 6.9600918 *         0 *
*      173 *       173 *         0 *         0 *
*      174 *       174 *         0 * 4.8101235 *
*      175 *       175 * 0.8384517 * 0.3430401 *
*      176 *       176 *         0 * 7.5300830 *
*      177 *       177 * 2.0808876 * 2.3692412 *
*      178 *       178 * 8.0091070 *         0 *
*      179 *       179 * 10.280042 *         0 *
*      180 *       180 * 6.3108055 *         0 *
*      181 *       181 *         0 *         0 *
*      182 *       182 * 3.2701464 *         0 *
*      183 *       183 * 9.9733624 * 0.1966815 *
*      184 *       184 * 1.5801717 *         0 *
*      185 *       185 * 6.9758280 * 2.4542266 *
*      186 *       186 * 4.0901342 *         0 *
*      187 *       187 * 4.4064231 *         0 *
*      188 *       188 *         0 *         0 *
*      189 *       189 * 4.4285546 * 4.5966687 *
*      190 *       190 * 7.5700825 *         0 *
*      191 *       191 *         0 * 10.320041 *
*      192 *       192 * 4.9928289 *         0 *
*      193 *       193 * 7.9019618 *         0 *
*      194 *       194 * 6.3026813 *         0 *
*      195 *       195 *         0 * 5.7901088 *
*      196 *       196 *         0 * 8.1600737 *
*      197 *       197 * 7.3300859 *         0 *
*      198 *       198 * 1.6058115 * 3.7943032 *
*      199 *       199 * 9.8850584 *         0 *
*      200 *       200 * 11.608588 *         0 *
*      201 *       201 *         0 * 6.9900913 *
*      202 *       202 * 2.7217704 * 1.9483550 *
*      203 *       203 *         0 * 6.5357346 *
*      204 *       204 * 10.930032 *         0 *
*      205 *       205 * 5.2401171 *         0 *
*      206 *       206 * 4.3601303 *         0 *
*      207 *       207 * 1.9601661 *         0 *
*      208 *       208 * 3.0301501 *         0 *
*      209 *       209 *         0 * 2.6718636 *
*      210 *       210 * 0.3565555 * 8.4028319 *
*      211 *       211 * 0.1921194 * 5.6579884 *
*      212 *       212 * 3.7101401 *         0 *
*      213 *       213 * 5.4812735 * 1.7588138 *
*      214 *       214 *         0 * 7.5982152 *
*      215 *       215 * 4.2760645 * 0.0068976 *
*      216 *       216 *         0 * 5.9201069 *
*      217 *       217 * 7.0967726 *         0 *
*      218 *       218 * 4.7001254 *         0 *
*      219 *       219 * 6.9600918 *         0 *
*      220 *       220 * 2.7901538 *         0 *
*      221 *       221 * 5.0301201 *         0 *
*      222 *       222 * 3.2314553 * 0.7086811 *
*      223 *       223 * 5.5801123 *         0 *
*      224 *       224 *         0 * 7.2800869 *
*      225 *       225 *         0 * 4.6901254 *
*      226 *       226 * 6.8650795 *         0 *
*      227 *       227 * 1.8953039 *         0 *
*      228 *       228 *         0 * 11.300026 *
*      229 *       229 * 7.1298762 *         0 *
*      230 *       230 * 2.8901523 *         0 *
*      231 *       231 * 0.6401857 *         0 *
*      232 *       232 *         0 * 9.0596119 *
*      233 *       233 * 3.9453480 *         0 *
*      234 *       234 * 0.6013175 * 3.2488203 *
*      235 *       235 *         0 *         0 *
*      236 *       236 * 4.2501318 *         0 *
*      237 *       237 * 3.1001491 *         0 *
*      238 *       238 * 7.4172478 *         0 *
*      239 *       239 *         0 * 8.9100625 *
*      240 *       240 *         0 * 11.190028 *
*      241 *       241 *  6.110104 *         0 *
*      242 *       242 *         0 *         0 *
*      243 *       243 *         0 * 7.2900864 *
*      244 *       244 * 1.8101683 *         0 *
*      245 *       245 *         0 *         0 *
*      246 *       246 *         0 *         0 *
*      247 *       247 *         0 *         0 *
*      248 *       248 * 10.000045 *         0 *
*      249 *       249 * 6.8933546 *         0 *
*      250 *       250 * 5.9501064 *         0 *
*      251 *       251 * 5.8201084 *         0 *
*      252 *       252 * 10.200043 *         0 *
*      253 *       253 * 6.2001030 *         0 *
*      254 *       254 * 3.8606756 *         0 *
*      255 *       255 *         0 * 8.0900747 *
*      256 *       256 * 5.2201176 *         0 *
*      257 *       257 * 7.3620832 *         0 *
*      258 *       258 * 1.4235586 * 7.6118267 *
*      259 *       259 *         0 *         0 *
*      260 *       260 * 6.5992655 *         0 *
*      261 *       261 * 0.1705551 * 7.3030049 *
*      262 *       262 *         0 * 3.0618715 *
*      263 *       263 *         0 * 11.040030 *
*      264 *       264 * 5.3101162 *         0 *
*      265 *       265 * 8.4500693 *         0 *
*      266 *       266 * 9.7113541 *         0 *
*      267 *       267 * 2.1347502 * 6.1254428 *
*      268 *       268 * 9.6500517 *         0 *
*      269 *       269 * 4.3566618 * 0.5034612 *
*      270 *       270 * 6.6005770 *         0 *
*      271 *       271 *         0 * 3.2943507 *
*      272 *       272 * 3.7601391 *         0 *
*      273 *       273 * 0.3801896 *         0 *
*      274 *       274 *         0 * 9.3300566 *
*      275 *       275 *         0 * 4.8787664 *
*      276 *       276 *         0 *         0 *
*      277 *       277 * 4.4001298 *         0 *
*      278 *       278 *  10.41004 *         0 *
*      279 *       279 * 4.4201293 *         0 *
*      280 *       280 *         0 * 3.5301428 *
*      281 *       281 * 9.3700556 *         0 *
*      282 *       282 *         0 * 5.0358495 *
*      283 *       283 * 3.5801418 *         0 *
*      284 *       284 * 3.4114990 *         0 *
*      285 *       285 * 0.8601824 *         0 *
*      286 *       286 * 11.765530 *         0 *
*      287 *       287 * 7.0100908 *         0 *
*      288 *       288 * 0.5401873 *         0 *
*      289 *       289 *         0 * 8.8300634 *
*      290 *       290 *         0 * 0.7930070 *
*      291 *       291 *         0 *         0 *
*      292 *       292 * 5.3201162 *         0 *
*      293 *       293 * 3.0001506 *         0 *
*      294 *       294 * 2.5601572 *         0 *
*      295 *       295 * 4.8801225 *         0 *
*      296 *       296 * 7.2422785 * 0.6177995 *
*      297 *       297 * 7.0100908 *         0 *
*      298 *       298 *         0 *         0 *
*      299 *       299 * 3.5187504 * 3.1313457 *
*      300 *       300 * 1.2901761 *         0 *
*      301 *       301 *         0 * 5.9225214 *
*      302 *       302 *         0 *         0 *
*      303 *       303 * 7.4500844 *         0 *
*      304 *       304 * 3.5701420 *         0 *
*      305 *       305 * 3.0379664 * 1.0698178 *
*      306 *       306 *         0 *         0 *
*      307 *       307 * 1.2101772 *         0 *
*      308 *       308 * 9.5700527 *         0 *
*      309 *       309 * 3.3354359 * 1.0346944 *
*      310 *       310 * 6.8500932 *         0 *
*      311 *       311 *         0 * 6.6445626 *
*      312 *       312 *         0 * 9.2500576 *
*      313 *       313 * 6.4001001 *         0 *
*      314 *       314 * 3.8801374 *         0 *
*      315 *       315 *         0 * 5.1644408 *
*      316 *       316 * 7.9300771 *         0 *
*      317 *       317 * 4.0223545 * 3.3677304 *
*      318 *       318 * 7.7300800 *         0 *
*      319 *       319 *         0 *         0 *
*      320 *       320 * 2.1371779 * 7.3228767 *
*      321 *       321 *         0 * 7.7400800 *
*      322 *       322 * 8.5100683 *         0 *
*      323 *       323 * 2.2701613 *         0 *
*      324 *       324 * 5.2209809 * 2.3126637 *
*      325 *       325 *         0 *         0 *
*      326 *       326 *         0 * 4.4501289 *
*      327 *       327 * 3.2401469 *         0 *
*      328 *       328 *         0 *         0 *
*      329 *       329 *         0 *         0 *
*      330 *       330 * 5.1001191 *         0 *
*      331 *       331 *         0 *         0 *
*      332 *       332 * 2.6601557 *         0 *
*      333 *       333 *         0 *         0 *
*      334 *       334 *         0 * 7.9721820 *
*      335 *       335 * 2.4472447 * 2.0145219 *
*      336 *       336 *         0 *         0 *
*      337 *       337 * 1.0054371 *         0 *
*      338 *       338 *         0 * 6.5700971 *
*      339 *       339 * 5.8101088 *         0 *
*      340 *       340 *         0 * 8.1731272 *
*      341 *       341 * 5.3801152 *         0 *
*      342 *       342 * 4.2033764 * 2.0257676 *
*      343 *       343 * 4.9666904 * 0.8313787 *
*      344 *       344 * 9.0000615 *         0 *
*      345 *       345 * 5.4579239 *         0 *
*      346 *       346 * 3.4601438 *         0 *
*      347 *       347 * 1.6746352 *         0 *
*      348 *       348 * 7.2300874 *         0 *
*      349 *       349 * 10.770971 *         0 *
*      350 *       350 * 4.3301119 * 1.5999949 *
*      351 *       351 *         0 * 7.4278182 *
*      352 *       352 * 6.7700942 *         0 *
*      353 *       353 *  3.229789 *         0 *
*      354 *       354 * 7.7400800 *         0 *
*      355 *       355 * 3.5301428 *         0 *
*      356 *       356 *         0 *         0 *
*      357 *       357 * 2.6619260 * 4.5181623 *
*      358 *       358 * 4.2949962 * 0.9128376 *
*      359 *       359 * 3.2281983 *         0 *
*      360 *       360 *         0 * 4.4109306 *
*      361 *       361 * 6.8363176 *         0 *
*      362 *       362 *         0 * 9.9000478 *
*      363 *       363 *  6.130104 *         0 *
*      364 *       364 * 7.9500766 *         0 *
*      365 *       365 * 3.0101503 *         0 *
*      366 *       366 * 11.990854 *         0 *
*      367 *       367 * 6.0364522 * 1.8936248 *
*      368 *       368 *         0 *         0 *
*      369 *       369 *         0 * 5.7135702 *
*      370 *       370 *         0 *         0 *
*      371 *       371 *         0 * 4.0570521 *
*      372 *       372 *         0 *         0 *
*      373 *       373 * 9.4401244 *         0 *
*      374 *       374 *         0 *         0 *
*      375 *       375 * 7.7937739 *         0 *
*      376 *       376 * 1.1706382 *         0 *
*      377 *       377 * 4.3395632 *         0 *
*      378 *       378 *         0 *         0 *
*      379 *       379 * 3.8775959 * 4.7224714 *
*      380 *       380 *         0 * 7.0700898 *
*      381 *       381 *         0 *         0 *
*      382 *       382 *         0 * 7.7200800 *
*      383 *       383 * 4.3801298 *         0 *
*      384 *       384 *         0 * 5.9901059 *
*      385 *       385 * 8.7045956 *         0 *
*      386 *       386 * 2.6627759 * 3.8473221 *
*      387 *       387 * 5.4419407 * 2.3881378 *
*      388 *       388 * 4.3201308 *         0 *
*      389 *       389 *         0 *         0 *
*      390 *       390 *         0 *         0 *
*      391 *       391 *         0 * 6.3501005 *
*      392 *       392 *         0 *         0 *
*      393 *       393 * 0.9644401 * 4.4056750 *
*      394 *       394 *         0 * 6.0103749 *
*      395 *       395 * 5.2601167 *         0 *
*      396 *       396 *         0 *  4.984024 *
*      397 *       397 * 4.0401350 *         0 *
*      398 *       398 * 10.560038 *         0 *
*      399 *       399 * 1.5840187 * 3.3188445 *
*      400 *       400 * 7.0044312 *         0 *
*      401 *       401 * 3.9901357 *         0 *
*      402 *       402 *         0 * 8.0700752 *
*      403 *       403 * 4.8986573 * 0.4514584 *
*      404 *       404 * 5.7301098 *         0 *
*      405 *       405 * 10.260042 *         0 *
*      406 *       406 * 2.5401574 *         0 *
*      407 *       407 *         0 *         0 *
*      408 *       408 * 3.4401440 *         0 *
*      409 *       409 * 5.4301142 *         0 *
*      410 *       410 *         0 * 9.8681946 *
*      411 *       411 * 2.3050392 * 5.8350344 *
*      412 *       412 *         0 * 11.120029 *
*      413 *       413 *         0 *         0 *
*      414 *       414 *         0 * 9.4400546 *
*      415 *       415 * 7.6800810 *         0 *
*      416 *       416 *         0 * 5.4745995 *
*      417 *       417 *         0 *         0 *
*      418 *       418 * 5.2501171 *         0 *
*      419 *       419 * 7.5945867 *         0 *
*      420 *       420 * 9.9952539 *         0 *
*      421 *       421 * 6.0001059 *         0 *
*      422 *       422 *         0 * 4.1101342 *
*      423 *       423 * 6.5800971 *         0 *
*      424 *       424 * 4.8901225 *         0 *
*      425 *       425 * 0.9912049 * 6.9188726 *
*      426 *       426 * 8.9700615 *         0 *
*      427 *       427 *         0 *         0 *
*      428 *       428 * 7.5146419 * 0.4402928 *
*      429 *       429 * 4.6914673 * 2.2386244 *
*      430 *       430 * 7.3700854 *         0 *
*      431 *       431 * 8.1729243 *         0 *
*      432 *       432 * 8.7607225 *         0 *
*      433 *       433 * 0.0114958 *         0 *
*      434 *       434 * 0.8646164 * 0.9871247 *
*      435 *       435 *         0 * 6.7284534 *
*      436 *       436 * 1.4518351 *         0 *
*      437 *       437 *         0 *         0 *
*      438 *       438 * 2.0111710 * 3.6689398 *
*      439 *       439 * 9.3300566 *         0 *
*      440 *       440 * 5.9601064 *         0 *
*      441 *       441 *         0 *         0 *
*      442 *       442 * 4.0701347 *         0 *
*      443 *       443 *         0 *         0 *
*      444 *       444 * 1.3173701 * 0.2328021 *
*      445 *       445 *         0 * 10.560887 *
*      446 *       446 * 4.7801240 *         0 *
*      447 *       447 * 5.7962824 *         0 *
*      448 *       448 * 5.8325076 *         0 *
*      449 *       449 * 10.060649 *         0 *
*      450 *       450 * 8.3388817 *         0 *
*      451 *       451 * 3.2801464 *         0 *
*      452 *       452 *         0 * 4.1301337 *
*      453 *       453 * 2.4152350 *         0 *
*      454 *       454 * 3.0506019 *         0 *
*      455 *       455 * 9.0467538 *         0 *
*      456 *       456 * 5.0901196 *         0 *
*      457 *       457 * 8.6800654 *         0 *
*      458 *       458 *         0 * 4.4501289 *
*      459 *       459 * 8.2523826 *         0 *
*      460 *       460 *         0 * 6.6800957 *
*      461 *       461 *         0 *         0 *
*      462 *       462 * 4.4401289 *         0 *
*      463 *       463 * 12.052312 *         0 *
*      464 *       464 * 1.5401723 *         0 *
*      465 *       465 * 11.010031 *         0 *
*      466 *       466 * 2.1837298 *         0 *
*      467 *       467 * 6.2864368 *         0 *
*      468 *       468 * 6.8338247 *         0 *
*      469 *       469 *         0 *         0 *
*      470 *       470 * 6.7618845 *         0 *
*      471 *       471 *         0 *         0 *
*      472 *       472 *         0 * 6.5699717 *
*      473 *       473 *         0 * 6.3801001 *
*      474 *       474 * 6.3279884 *         0 *
*      475 *       475 * 3.4325232 * 6.8458228 *
*      476 *       476 *         0 * 11.265347 *
*      477 *       477 * 7.2300874 *         0 *
*      478 *       478 *         0 * 6.9757478 *
*      479 *       479 * 7.6911636 *         0 *
*      480 *       480 * 6.2101025 *         0 *
*      481 *       481 * 5.6901103 *         0 *
*      482 *       482 * 4.7753147 *         0 *
*      483 *       483 * 7.7117492 *         0 *
*      484 *       484 * 6.1001044 *         0 *
*      485 *       485 * 11.116179 *         0 *
*      486 *       486 * 3.1701481 *         0 *
*      487 *       487 * 4.4966979 * 4.8333587 *
*      488 *       488 *         0 * 7.0700898 *
*      489 *       489 *         0 * 5.1857308 *
*      490 *       490 * 4.9401215 *         0 *
*      491 *       491 * 3.6023313 * 2.6177711 *
*      492 *       492 *         0 * 2.9712613 *
*      493 *       493 * 9.9814788 * 0.2085640 *
*      494 *       494 *         0 * 6.6100966 *
*      495 *       495 * 7.3637233 *         0 *
*      496 *       496 *         0 *         0 *
*      497 *       497 *         0 * 8.9300625 *
*      498 *       498 *         0 * 6.7800942 *
*      499 *       499 * 2.9501513 *         0 *
*      500 *       500 * 0.3701898 *         0 *
*      501 *       501 *         0 * 2.0432240 *
*      502 *       502 *         0 * 4.8575880 *
*      503 *       503 * 3.8501379 *         0 *
*      504 *       504 *         0 * 9.4600546 *
*      505 *       505 * 2.4601586 *         0 *
*      506 *       506 * 7.3600854 *         0 *
*      507 *       507 *         0 * 7.0000908 *
*      508 *       508 * 3.4601438 *         0 *
*      509 *       509 * 6.7735000 * 0.5430783 *
*      510 *       510 * 10.710035 *         0 *
*      511 *       511 * 1.2801762 *         0 *
*      512 *       512 * 6.9800913 *         0 *
*      513 *       513 *         0 * 5.0905415 *
*      514 *       514 * 6.2201025 *         0 *
*      515 *       515 * 11.897792 *         0 *
*      516 *       516 *         0 * 9.1800585 *
*      517 *       517 *         0 * 8.0045527 *
*      518 *       518 * 0.3144316 * 2.1923383 *
*      519 *       519 * 4.3336874 * 2.5464053 *
*      520 *       520 * 7.3149584 *         0 *
*      521 *       521 *         0 * 9.3700556 *
*      522 *       522 *         0 *  6.140104 *
*      523 *       523 *         0 * 4.0701347 *
*      524 *       524 * 6.9500918 *         0 *
*      525 *       525 *         0 * 4.3642227 *
*      526 *       526 * 6.4300996 *         0 *
*      527 *       527 * 2.1201638 *         0 *
*      528 *       528 * 0.1008535 * 0.0022315 *
*      529 *       529 *         0 *         0 *
*      530 *       530 *         0 * 9.4852508 *
*      531 *       531 *         0 * 4.4223174 *
*      532 *       532 * 5.7391593 * 0.7609393 *
*      533 *       533 * 8.8700634 *         0 *
*      534 *       534 * 10.403100 *         0 *
*      535 *       535 * 8.8567834 *         0 *
*      536 *       536 * 7.2400874 *         0 *
*      537 *       537 *         0 *         0 *
*      538 *       538 *         0 *         0 *
*      539 *       539 * 2.3101608 *         0 *
*      540 *       540 * 3.5801418 *         0 *
*      541 *       541 * 7.2700869 *         0 *
*      542 *       542 * 1.5283932 *         0 *
*      543 *       543 * 5.7801093 *         0 *
*      544 *       544 *         0 *         0 *
*      545 *       545 * 2.7901538 *         0 *
*      546 *       546 * 8.6400664 *         0 *
*      547 *       547 * 4.4601289 *         0 *
*      548 *       548 * 11.470024 *         0 *
*      549 *       549 * 9.7900498 *         0 *
*      550 *       550 *         0 *         0 *
*      551 *       551 *   4.19005 *         0 *
*      552 *       552 * 11.380025 *         0 *
*      553 *       553 * 8.1100742 *         0 *
*      554 *       554 * 3.2003816 * 3.9397072 *
*      555 *       555 * 7.6400815 *         0 *
*      556 *       556 * 10.870033 *         0 *
*      557 *       557 * 4.6768310 * 2.9032514 *
*      558 *       558 *         0 * 5.9128500 *
*      559 *       559 *         0 *         0 *
*      560 *       560 * 3.2901462 *         0 *
*      561 *       561 * 4.3086044 * 1.8990332 *
*      562 *       562 * 6.7300952 *         0 *
*      563 *       563 * 2.9932366 * 0.5895424 *
*      564 *       564 *         0 * 6.1420200 *
*      565 *       565 * 8.2100732 *         0 *
*      566 *       566 * 2.0137404 * 0.6064157 *
*      567 *       567 * 9.4000546 *         0 *
*      568 *       568 * 4.7701240 *         0 *
*      569 *       569 * 3.8301381 *         0 *
*      570 *       570 *         0 *         0 *
*      571 *       571 * 7.9500766 *         0 *
*      572 *       572 * 7.9424541 *         0 *
*      573 *       573 * 0.0007274 *         0 *
*      574 *       574 *         0 * 2.9811308 *
*      575 *       575 * 9.5038191 *         0 *
*      576 *       576 *         0 *         0 *
*      577 *       577 * 9.5807361 *         0 *
*      578 *       578 * 3.6939556 * 2.7708088 *
*      579 *       579 *         0 * 10.018460 *
*      580 *       580 *         0 * 3.7401396 *
*      581 *       581 * 5.6701108 *         0 *
*      582 *       582 * 7.0914792 *         0 *
*      583 *       583 * 8.9200625 *         0 *
*      584 *       584 *         0 *         0 *
*      585 *       585 * 4.7501245 *         0 *
*      586 *       586 *         0 *         0 *
*      587 *       587 * 4.2601318 *         0 *
*      588 *       588 *         0 *         0 *
*      589 *       589 * 3.4701435 *         0 *
*      590 *       590 * 5.5101132 *         0 *
*      591 *       591 *         0 *         0 *
*      592 *       592 *         0 *         0 *
*      593 *       593 * 3.4613619 * 3.0387366 *
*      594 *       594 *         0 *         0 *
*      595 *       595 * 8.1982665 * 1.5983799 *
*      596 *       596 *         0 * 0.1820331 *
*      597 *       597 * 7.6176549 *         0 *
*      598 *       598 *         0 * 4.3383517 *
*      599 *       599 *         0 * 5.4006378 *
*      600 *       600 *         0 *         0 *
*      601 *       601 * 4.6701254 *         0 *
*      602 *       602 *         0 * 6.3201010 *
*      603 *       603 * 8.1704833 *         0 *
*      604 *       604 * 1.5901716 *         0 *
*      605 *       605 * 3.7201398 *         0 *
*      606 *       606 * 1.2232798 *         0 *
*      607 *       607 * 8.1951818 *         0 *
*      608 *       608 * 7.3900849 *         0 *
*      609 *       609 * 4.6073244 *         0 *
*      610 *       610 *         0 *         0 *
*      611 *       611 * 7.3800854 *         0 *
*      612 *       612 * 2.7701540 *         0 *
*      613 *       613 * 2.0133314 * 4.1067725 *
*      614 *       614 *         0 * 6.9033332 *
*      615 *       615 * 0.0234023 *         0 *
*      616 *       616 * 1.7401694 *         0 *
*      617 *       617 * 6.8400932 *         0 *
*      618 *       618 * 1.8701674 *         0 *
*      619 *       619 * 7.7800791 *         0 *
*      620 *       620 * 7.1600628 *         0 *
*      621 *       621 * 7.7400800 *         0 *
*      622 *       622 * 3.1101489 *         0 *
*      623 *       623 *         0 *         0 *
*      624 *       624 * 9.9469118 * 0.4855930 *
*      625 *       625 *         0 *         0 *
*      626 *       626 * 0.0874191 *         0 *
*      627 *       627 *         0 * 3.8101384 *
*      628 *       628 * 3.9715341 *         0 *
*      629 *       629 * 2.9403399 * 3.8097547 *
*      630 *       630 * 9.9018963 *         0 *
*      631 *       631 * 10.010045 *         0 *
*      632 *       632 *         0 *         0 *
*      633 *       633 * 0.0219437 * 8.4709278 *
